Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	stationaryDist[1]	stationaryDist[2]	tree_length
5508	-420.6411	-428.8373	8.196177	0.226648	0.0671415	0.126865	0.0188706	0.000575817	0.0186913	0.0158935	0.209246	0.089393	0.252828	0.150272	0.0927725	0.00333396	0.00373503	0.130997	0.3690748	1.630925	0.369214	0.615121	0.859329	1.1637	1.6257	2.70846	0.7204512	4.418955	0.161056	0.0477106	0.0901501	0.0134094	0.000409175	0.013282	0.0112939	0.14869	0.0635226	0.179659	0.106783	0.065924	0.00236911	0.00265411	0.093086	0.815463	0.184537	1.407264
5544	-424.8381	-431.4901	6.652023	0.0530373	0.0213789	0.0157532	0.00342024	0.00179038	0.000224557	0.00355158	0.0316945	0.00736333	0.0219856	0.0456996	0.00136412	0.00406189	0.00951342	0.00249537	0.2353895	1.76461	0.060196	0.253976	0.652088	1.53354	3.93739	16.6124	2.031931	7.496555	0.23748	0.095726	0.0705367	0.0153145	0.00801659	0.00100547	0.0159025	0.141915	0.03297	0.0984428	0.204625	0.00610799	0.0181875	0.0425973	0.0111733	0.882305	0.117695	0.2233341
5580	-422.1184	-427.2663	5.147871	0.0361714	0.0439835	0.0654627	0.00722745	0.000392565	0.00419408	0.00332655	0.0243665	0.0295221	0.0333346	0.046763	0.00791621	0.0144802	0.0122179	0.0147218	0.08239333	1.917607	0.0760435	0.284637	0.675692	1.47996	3.51325	13.1504	1.862951	23.27381	0.105125	0.127829	0.190254	0.0210051	0.00114091	0.0121892	0.00966794	0.0708163	0.0858001	0.0968803	0.135907	0.0230068	0.0420838	0.0355088	0.0427859	0.958803	0.0411967	0.3440807
5616	-426.1704	-434.7042	8.533762	0.101294	0.0859151	0.0847248	0.0296284	0.0145713	0.00788648	0.00683791	0.0348118	0.040369	0.19012	0.127489	0.0245392	0.0574179	0.0216835	0.0593574	0.4555953	1.544405	0.161808	0.411365	0.757959	1.31933	2.43093	6.18017	1.316958	3.389861	0.114244	0.096899	0.0955566	0.0334163	0.0164342	0.00889474	0.00771211	0.0392624	0.0455301	0.214426	0.143788	0.0276765	0.0647585	0.0244557	0.066946	0.772202	0.227798	0.8866455
5652	-419.4166	-427.0331	7.61654	0.0237688	0.0106018	0.00602433	0.0114121	0.000741597	0.00382003	0.00108306	0.021494	0.00504389	0.0156535	0.013315	0.0070328	0.0403067	0.00476289	0.0258038	0.4276217	1.572378	0.0644196	0.262516	0.658851	1.51779	3.8093	15.5232	1.982899	3.677032	0.124533	0.055546	0.0315634	0.0597917	0.00388547	0.0200144	0.00567449	0.112614	0.0264266	0.0820138	0.0697617	0.0368471	0.21118	0.0249543	0.135194	0.786189	0.213811	0.1908644
5688	-427.9021	-430.2816	2.379451	0.0722777	0.0224022	0.014319	0.00942563	0.00378503	0.0056325	0.00609681	0.0397467	0.0332203	0.0332792	0.0298268	0.0150077	0.0184901	0.0204818	0.0132011	0.02287384	1.977126	0.0574836	0.248328	0.647529	1.54433	4.02692	17.3963	2.065269	86.43613	0.214351	0.0664374	0.0424653	0.0279533	0.0112251	0.0167041	0.0180811	0.117875	0.0985203	0.0986951	0.0884562	0.0445078	0.0548354	0.0607423	0.03915	0.988563	0.0114369	0.3371925
5724	-422.0607	-428.7401	6.679388	0.0773244	0.00898768	0.0239683	0.0152283	0.007115	0.00247854	0.001203	0.0678184	0.0276317	0.0589921	0.0420689	0.0439534	0.0143486	0.0203206	0.0302936	0.1446302	1.85537	0.143067	0.387395	0.743895	1.34428	2.58135	6.98975	1.405967	12.82837	0.175048	0.0203464	0.0542598	0.0344741	0.016107	0.00561094	0.00272336	0.153528	0.0625531	0.133547	0.0952362	0.0995022	0.0324826	0.046002	0.0685791	0.927685	0.0723151	0.4417325
5760	-420.742	-426.6516	5.909577	0.103396	0.0145876	0.00767215	0.00501747	0.00098992	0.00218214	0.0040264	0.0273914	0.0040124	0.0228957	0.0651438	0.0217929	0.0205832	0.0268003	0.0149453	0.1445208	1.855479	0.0534783	0.239734	0.640452	1.5614	4.1713	18.6992	2.117492	12.83884	0.302827	0.042724	0.0224702	0.0146951	0.00289928	0.00639104	0.0117925	0.0802238	0.0117515	0.0670568	0.190793	0.0638271	0.0602841	0.0784927	0.0437717	0.92774	0.0722604	0.3414371
5796	-424.6523	-429.9632	5.310969	0.0467797	0.044927	0.0535406	0.00263667	0.00147707	0.00730296	0.00570233	0.0290209	0.0530196	0.0289371	0.0207737	0.0119846	0.0768279	0.0286542	0.0418746	0.07615311	1.923847	0.10793	0.337645	0.71267	1.40317	2.96169	9.26529	1.60975	25.26288	0.103162	0.0990762	0.118072	0.00581456	0.00325733	0.016105	0.0125752	0.0639991	0.116923	0.0638143	0.0458117	0.0264292	0.169426	0.0631903	0.0923448	0.961923	0.0380766	0.4534589
5832	-424.2825	-429.5854	5.302925	0.0306703	0.00055742	0.0169055	0.0117156	0.00500561	0.00474442	0.00195606	0.0151825	0.00780609	0.0076214	0.00695624	0.00629202	0.0398123	0.00778868	0.0257698	0.1186845	1.881316	0.0558552	0.244872	0.644704	1.5511	4.08376	17.9034	2.086048	15.8514	0.162462	0.00295269	0.0895492	0.0620583	0.026515	0.0251315	0.0103614	0.0804226	0.0413493	0.040371	0.0368476	0.0333292	0.210888	0.0412571	0.136504	0.940658	0.0593422	0.188784
5868	-419.8434	-427.2251	7.381689	0.0529273	0.022359	0.0270081	0.0170486	0.00198196	0.00712634	0.00257687	0.019505	0.0135226	0.0906496	0.0908767	0.0108751	0.0145438	0.0439712	0.0301676	0.2578268	1.742173	0.0948492	0.317027	0.698798	1.43103	3.1543	10.543	1.703165	6.757145	0.1189	0.0502292	0.0606732	0.0382993	0.00445245	0.0160092	0.00578891	0.0438177	0.0303784	0.203643	0.204153	0.0244307	0.0326724	0.0987808	0.067771	0.871087	0.128913	0.4451398
5904	-422.2483	-429.8995	7.651215	0.170969	0.016149	0.0638226	0.0238053	0.00160074	0.0152382	0.00559768	0.0527576	0.0866798	0.0310306	0.0389644	0.104337	0.0131216	0.0990478	0.0690363	0.2151477	1.784852	0.248221	0.506828	0.808951	1.23617	1.97305	4.02867	1.007551	8.295939	0.215827	0.0203861	0.0805681	0.0300512	0.00202074	0.0192364	0.00706637	0.0665998	0.109422	0.0391722	0.0491877	0.131712	0.0165644	0.125035	0.0871497	0.892426	0.107574	0.792158
5940	-417.5453	-425.0728	7.527494	0.0603572	0.0306776	0.032947	0.00640909	0.00108811	0.0119877	0.00431024	0.0848799	0.0033864	0.0470589	0.0734994	0.00571003	0.0210798	0.0229787	0.0178164	0.2396836	1.760316	0.138955	0.381924	0.740602	1.35025	2.61832	7.19658	1.427053	7.344334	0.142289	0.072321	0.0776711	0.0151091	0.00256517	0.0282605	0.0101612	0.2001	0.00798327	0.110939	0.173271	0.0134611	0.0496947	0.0541713	0.0420014	0.880158	0.119842	0.4241867
5976	-421.0964	-427.8912	6.7948	0.115626	0.021416	0.0433132	0.00724936	0.00488977	0.00618317	0.00683317	0.161221	0.00982176	0.0608642	0.104149	0.0345559	0.0818005	0.0380847	0.0182533	0.1574001	1.8426	0.149349	0.3956	0.748775	1.33551	2.5278	6.69572	1.374892	11.70648	0.161882	0.0299834	0.0606406	0.0101494	0.00684591	0.00865673	0.00956676	0.225718	0.0137509	0.0852128	0.145814	0.0483799	0.114525	0.0533204	0.0255555	0.9213	0.0787	0.7142613
6012	-420.0903	-427.5267	7.436418	0.0532224	0.0166533	0.0539722	0.00239815	0.00072236	0.0017337	0.00539607	0.0157082	0.0285847	0.0397537	0.0704792	0.0195267	0.0272945	0.0398927	0.00891366	0.291212	1.708788	0.0796829	0.291201	0.680516	1.46947	3.43405	12.5497	1.829147	5.86785	0.138509	0.0433396	0.140461	0.00624109	0.00187991	0.00451188	0.0140431	0.0408801	0.0743907	0.103458	0.183419	0.0508174	0.0710328	0.103819	0.0231975	0.854394	0.145606	0.3842515
6048	-420.027	-429.5291	9.502176	0.108695	0.0276075	0.0680624	0.00411177	0.000506862	0.0123297	0.0100424	0.0834498	0.014463	0.0160027	0.0388684	0.125415	0.0153354	0.0851601	0.146404	0.6882129	1.311787	0.200996	0.457259	0.783388	1.27651	2.18694	4.97524	1.160144	1.906078	0.14369	0.0364959	0.0899756	0.00543558	0.000670049	0.0162993	0.0132756	0.110317	0.0191195	0.0211549	0.0513824	0.165793	0.0202727	0.112578	0.19354	0.655894	0.344106	0.7564541
6084	-420.5184	-428.2594	7.741073	0.0996396	0.011468	0.0199385	0.0208248	0.00153346	0.00595437	0.00318732	0.12018	0.12571	0.0755138	0.12685	0.0580078	0.0157873	0.0548801	0.0333054	0.2809468	1.719053	0.147172	0.392777	0.747104	1.3385	2.54598	6.79479	1.385513	6.118786	0.128937	0.0148399	0.025801	0.026948	0.00198435	0.00770513	0.00412449	0.155516	0.162672	0.0977171	0.164147	0.0750638	0.0204293	0.0710166	0.0430981	0.859527	0.140473	0.7727796
6120	-417.4232	-425.0978	7.674606	0.105189	0.0161732	0.0562557	0.000251135	0.00521382	0.00648139	0.00527991	0.093908	0.0400813	0.00806147	0.042982	0.159186	0.0475724	0.0314352	0.066859	0.2440527	1.755947	0.173062	0.425079	0.765754	1.3059	2.3525	5.77826	1.268337	7.194952	0.153577	0.023613	0.0821334	0.000366658	0.0076122	0.00946285	0.00770869	0.137106	0.0585189	0.0117698	0.0627539	0.232412	0.0694559	0.0458954	0.0976144	0.877974	0.122026	0.6849299
6156	-422.4784	-429.5508	7.072429	0.152076	0.0422405	0.125964	0.010099	0.00163304	0.0136417	0.010219	0.109991	0.0827163	0.00295102	0.0780995	0.17476	0.0319085	0.0632273	0.0649522	0.2274626	1.772537	0.119897	0.355412	0.724163	1.3809	2.81364	8.34052	1.53372	7.792655	0.157677	0.0437962	0.130603	0.0104709	0.00169318	0.0141442	0.0105954	0.114041	0.0857627	0.0030597	0.0809759	0.181196	0.0330836	0.0655559	0.0673443	0.886269	0.113731	0.964479
6192	-417.4987	-424.6449	7.146182	0.06435	0.0133002	0.011325	0.000953664	0.00110005	0.00424412	0.00153757	0.0475482	0.0208291	0.0556443	0.00143538	0.0302987	0.00990135	0.0165982	0.0364383	0.2567055	1.743294	0.0778115	0.287845	0.678059	1.4748	3.47409	12.8516	1.846332	6.791028	0.203959	0.0421554	0.035895	0.00302267	0.00348664	0.0134519	0.00487336	0.150706	0.0660185	0.176366	0.00454947	0.0960327	0.0313826	0.0526084	0.115492	0.871647	0.128353	0.315504
6228	-424.1214	-432.0859	7.964475	0.102241	0.0381572	0.0521812	0.0070163	0.00538743	0.0087063	0.0141376	0.0677725	0.201788	0.121803	0.0507526	0.0870972	0.00404741	0.0406822	0.0803869	0.3044297	1.69557	0.187283	0.44177	0.775011	1.2903	2.26362	5.3395	1.211236	5.569662	0.115899	0.0432544	0.0591518	0.00795357	0.0061071	0.00986933	0.0160261	0.0768258	0.228744	0.138074	0.0575324	0.0987321	0.00458808	0.0461167	0.0911254	0.847785	0.152215	0.8821573
6264	-423.9646	-431.2574	7.292848	0.0954555	0.0271168	0.0648373	0.00526095	0.011876	0.0339809	0.0129594	0.0989654	0.0319768	0.0137828	0.0668429	0.169647	0.0584817	0.0936	0.073886	0.1880056	1.811994	0.224106	0.482186	0.796469	1.25554	2.07389	4.46218	1.081449	9.637983	0.111167	0.03158	0.075509	0.00612686	0.0138307	0.0395739	0.0150924	0.115254	0.03724	0.0160513	0.0778447	0.19757	0.0681073	0.109006	0.0860471	0.905997	0.0940028	0.8586694
6300	-425.4248	-431.1761	5.751249	0.0726054	0.0187008	0.0832078	0.00504802	0.00252473	0.00463514	0.00659383	0.0472329	0.0101069	0.0303297	0.0763415	0.0949813	0.0395354	0.0379512	0.065733	0.09407676	1.905923	0.117112	0.351362	0.721579	1.38585	2.84607	8.53882	1.55071	20.25924	0.121918	0.0314021	0.139721	0.00847655	0.00423948	0.00778324	0.0110723	0.0793127	0.0169713	0.0509291	0.128191	0.159491	0.0663871	0.063727	0.110378	0.952962	0.0470384	0.5955276
6336	-420.7813	-425.7358	4.95453	0.0252034	0.000785072	0.003998	0.00488702	0.000511373	0.00108753	6.42045e-05	0.0100711	0.00111219	0.016728	0.00825829	0.00493776	0.0023077	0.0035906	0.0141637	0.1562949	1.843705	0.0339226	0.192006	0.597596	1.67337	5.20816	29.4789	2.446629	11.79632	0.257951	0.00803506	0.0409188	0.0500177	0.00523381	0.0111307	0.000657121	0.103075	0.0113831	0.171207	0.084522	0.050537	0.0236189	0.0367491	0.144963	0.921853	0.0781475	0.09770579
6372	-423.0312	-428.0536	5.02244	0.0357642	0.0236745	0.0147154	0.00323014	0.00280628	0.0018141	0.000298715	0.00924792	0.0135673	0.035339	0.00800203	0.0181766	0.00368616	0.020673	0.0198876	0.09262692	1.907373	0.0644921	0.26266	0.658964	1.51753	3.80721	15.5058	1.982085	20.592	0.169593	0.112264	0.0697799	0.0153172	0.0133073	0.00860239	0.0014165	0.0438533	0.0643355	0.167576	0.0379453	0.0861929	0.0174797	0.0980306	0.0943066	0.953687	0.0463135	0.210883
6408	-423.1124	-429.0532	5.940762	0.0818851	0.00482975	0.0485188	0.0181945	0.00116592	0.0154755	0.0119852	0.0825891	0.0802019	0.0230238	0.0595083	0.0421021	0.00700817	0.128189	0.0416211	0.09355616	1.906444	0.158638	0.407415	0.755681	1.32331	2.4545	6.30366	1.331264	20.37753	0.126699	0.00747294	0.0750718	0.0281519	0.00180399	0.0239449	0.0185444	0.127788	0.124094	0.0356241	0.0920755	0.0651434	0.0108436	0.198344	0.0643991	0.953222	0.0467781	0.6462988
6444	-424.641	-429.1574	4.516394	0.0132629	0.0101629	0.0134056	0.0154413	0.000997845	0.00287695	0.0018701	0.0407013	0.00706672	0.0168634	0.0149045	0.0056989	0.00300877	0.0400047	0.009592	0.0830628	1.916937	0.0449902	0.220355	0.62383	1.603	4.53814	22.2271	2.242461	23.07817	0.0677171	0.0518892	0.0684455	0.0788395	0.00509474	0.014689	0.00954825	0.207811	0.0360808	0.0861	0.0760985	0.0290971	0.015362	0.204254	0.0489743	0.958469	0.0415314	0.1958579
6480	-421.1285	-427.4829	6.354424	0.18337	0.0518652	0.0931882	0.0604919	0.00037205	0.0121517	0.00405904	0.094111	0.000841418	0.197643	0.0442586	0.0327041	0.0876535	0.0134503	0.12762	0.1246787	1.875321	0.19997	0.45612	0.782778	1.2775	2.19241	5.00075	1.163843	15.04123	0.182679	0.0516699	0.0928373	0.0602642	0.000370649	0.0121059	0.00404375	0.0937566	0.00083825	0.196898	0.044092	0.0325809	0.0873234	0.0133997	0.12714	0.937661	0.0623393	1.003779
6516	-418.2745	-425.628	7.353465	0.051198	0.00436881	0.0506865	0.0140852	0.000261762	0.00493039	0.00796814	0.0904845	0.0167429	0.0359449	0.0646717	0.0587282	0.00166764	0.110109	0.0271042	0.2123974	1.787603	0.143352	0.387771	0.74412	1.34387	2.57884	6.97584	1.404527	8.41631	0.0949956	0.00810612	0.0940465	0.0261343	0.000485687	0.00914812	0.0147845	0.16789	0.0310657	0.0666941	0.119995	0.108967	0.00309422	0.204302	0.0502907	0.893801	0.106199	0.5389517
6552	-416.7439	-422.7366	5.992752	0.0595786	0.0108704	0.0184024	0.00599668	0.000526482	0.00302943	0.000359102	0.0453739	0.0139027	0.00919968	0.0485451	0.0208837	0.00403753	0.0469942	0.00676239	0.1315508	1.868449	0.0814221	0.294284	0.682755	1.46465	3.39808	12.2817	1.813535	14.20325	0.20233	0.0369162	0.062495	0.0203648	0.00178794	0.010288	0.00121952	0.154091	0.0472137	0.0312423	0.16486	0.0709215	0.0137115	0.159593	0.0229652	0.934225	0.0657754	0.2944624
6588	-418.1789	-425.4422	7.263357	0.162145	0.0247143	0.101238	0.0106211	0.000870957	0.0225666	0.018636	0.157862	0.0245683	0.231222	0.0394329	0.0546776	0.0821663	0.0377586	0.108913	0.2109711	1.789029	0.21877	0.476552	0.793554	1.26015	2.09841	4.57101	1.098872	8.479972	0.150497	0.022939	0.0939655	0.0098582	0.000808394	0.0209456	0.0172973	0.146522	0.0228035	0.214613	0.0366003	0.05075	0.0762641	0.0350463	0.101089	0.894514	0.105486	1.077392
6624	-420.6448	-427.4179	6.773175	0.0394819	0.00632041	0.0240038	0.0201411	0.00218438	0.00488799	0.00871973	0.0724202	0.0187505	0.0105693	0.0230216	0.0868895	0.0310004	0.0383063	0.0521974	0.1548177	1.845182	0.138152	0.380847	0.739949	1.35144	2.62573	7.2384	1.431243	11.91842	0.0899575	0.0144008	0.0546916	0.0458905	0.00497699	0.0111371	0.0198675	0.165006	0.042722	0.0240817	0.0524535	0.197974	0.070633	0.087279	0.118929	0.922591	0.0774089	0.4388946
6660	-419.8042	-427.9017	8.097458	0.17423	0.00931483	0.124878	0.0299638	0.00287304	0.0285427	0.0358206	0.136994	0.0418256	0.31072	0.139212	0.163068	0.0735296	0.0387034	0.263499	0.3963123	1.603688	0.370171	0.615898	0.859668	1.16324	1.62364	2.70145	0.7185778	4.046526	0.11075	0.00592104	0.0793798	0.0190467	0.00182627	0.0181433	0.0227696	0.0870811	0.0265868	0.197511	0.0884913	0.103655	0.0467396	0.0246021	0.167495	0.801844	0.198156	1.573175
6696	-418.8799	-426.6262	7.746312	0.0773614	0.00179964	0.0256688	0.000662859	0.00547206	0.00728388	0.00545209	0.0480215	0.0105906	0.087469	0.0315126	0.0262727	0.00519821	0.0168211	0.0463095	0.2608635	1.739136	0.156809	0.405117	0.754349	1.32565	2.46843	6.3772	1.339651	6.666844	0.195408	0.00454573	0.0648373	0.00167432	0.013822	0.0183985	0.0137715	0.121298	0.0267509	0.220939	0.0795981	0.0663626	0.0131302	0.0424887	0.116974	0.869568	0.130432	0.395896
6732	-420.5125	-429.7604	9.247895	0.104125	0.00358528	0.0388583	0.0212189	0.012394	0.0342553	0.0024407	0.134628	0.0444158	0.191848	0.0388862	0.113361	0.0198721	0.0469082	0.189639	0.6393272	1.360673	0.224421	0.482516	0.796639	1.25527	2.07247	4.45591	1.080433	2.128289	0.104497	0.0035981	0.0389973	0.0212948	0.0124383	0.0343779	0.00244943	0.13511	0.0445747	0.192534	0.0390253	0.113766	0.0199432	0.0470761	0.190318	0.680336	0.319664	0.9964348
6768	-417.9141	-425.2582	7.344083	0.122821	0.00544543	0.0685592	0.0176301	0.00029796	0.00695141	0.00199723	0.0454512	0.010556	0.0260663	0.0627151	0.0565319	0.00965191	0.042106	0.132444	0.2108877	1.789112	0.147543	0.39326	0.74739	1.33799	2.54285	6.77769	1.383691	8.483721	0.201602	0.00893831	0.112535	0.0289386	0.000489081	0.0114103	0.00327831	0.0746051	0.0173269	0.0427861	0.102943	0.0927933	0.015843	0.0691142	0.217397	0.894556	0.105444	0.609224
6804	-427.1257	-433.455	6.329264	0.0823649	0.0305396	0.0580263	0.0177383	0.0079549	0.00293646	0.0078262	0.0361557	0.0491516	0.0495225	0.0281497	0.0139709	0.00443703	0.0491901	0.0884808	0.1069012	1.893099	0.184761	0.438858	0.773413	1.29297	2.27864	5.41241	1.221042	17.70886	0.156455	0.0580109	0.110223	0.0336946	0.0151106	0.0055779	0.0148661	0.068679	0.0933651	0.0940697	0.0534713	0.0265381	0.0084283	0.0934382	0.168072	0.946549	0.0534506	0.526445
6840	-420.6069	-426.0931	5.486193	0.0685664	0.0259653	0.056514	0.0029419	0.00105181	0.00167015	0.000747816	0.00864403	0.0120532	0.037597	0.0372228	0.0292785	0.0278819	0.00354019	0.0677669	0.1095388	1.890461	0.0566267	0.246516	0.646051	1.54786	4.05653	17.6595	2.076129	17.25838	0.179756	0.0680715	0.148159	0.00771258	0.00275746	0.00437851	0.0019605	0.0226615	0.0315989	0.0985655	0.0975843	0.0767576	0.073096	0.00928107	0.17766	0.945231	0.0547694	0.3814418
6876	-422.2537	-427.6862	5.432459	0.0554928	0.00805533	0.0623352	0.00561255	0.000887436	0.00568973	0.00341844	0.0300354	0.0283403	0.00964905	0.0360297	0.0201313	0.0124222	0.0503263	0.123723	0.09028128	1.909719	0.0823949	0.295993	0.68399	1.46201	3.37845	12.1367	1.804947	21.15299	0.122731	0.0178157	0.137864	0.0124131	0.00196271	0.0125837	0.00756043	0.0664281	0.0626792	0.0213404	0.0796856	0.0445235	0.0274736	0.111305	0.273634	0.954859	0.0451406	0.4521489
6912	-422.3448	-427.2726	4.927811	0.0341404	0.011514	0.0270968	0.0050861	0.000312744	0.00186165	0.00170283	0.014964	0.0176261	0.00205774	0.0305366	0.0149079	0.0138258	0.0119548	0.0357133	0.09896452	1.901035	0.0457364	0.22213	0.625393	1.59899	4.50188	21.8644	2.230567	19.20926	0.15289	0.0515629	0.121347	0.0227769	0.00140055	0.00833695	0.00762573	0.0670128	0.0789342	0.0092151	0.136751	0.0667617	0.0619156	0.0535367	0.159934	0.950518	0.0494823	0.2233008
6948	-423.2732	-428.4696	5.196481	0.0129383	0.00446799	0.00871926	0.00164768	0.000254254	0.00380088	0.00403845	0.0350951	0.0012699	0.017098	0.0148907	0.0149375	0.00176671	0.00959294	0.0432806	0.1216542	1.878346	0.0487703	0.229198	0.631535	1.58344	4.36305	20.5043	2.184127	15.44004	0.0744441	0.0257079	0.0501689	0.00948044	0.00146293	0.0218695	0.0232364	0.20193	0.00730675	0.0983787	0.0856782	0.0859472	0.0101653	0.0551959	0.249028	0.939173	0.0608271	0.1737982
6984	-418.2238	-425.0537	6.829874	0.0676239	0.0139142	0.03554	0.0021147	0.00339976	0.0047152	0.00381823	0.0402217	0.00640092	0.0130938	0.0222633	0.00433054	0.00737963	0.0374598	0.0408646	0.2020931	1.797907	0.0902752	0.309477	0.693562	1.44183	3.23126	11.0772	1.738903	8.89643	0.223078	0.0459001	0.117239	0.00697596	0.0112151	0.0155545	0.0125956	0.132683	0.0211154	0.043194	0.0734423	0.0142856	0.0243439	0.123573	0.134804	0.898953	0.101047	0.3031403
7020	-421.356	-427.9631	6.6071	0.0555769	0.000455441	0.0105613	0.00377553	0.00348251	0.00598404	0.00320453	0.0297757	0.00868145	0.0140762	0.0119807	0.00287288	0.00820476	0.0314567	0.0546749	0.2154019	1.784598	0.0652165	0.264094	0.660084	1.51496	3.78653	15.3336	1.974009	8.284969	0.227064	0.00186074	0.0431491	0.0154252	0.014228	0.0244482	0.0130923	0.121651	0.0354687	0.0575093	0.048948	0.0117374	0.0335212	0.128519	0.223379	0.892299	0.107701	0.2447636
7056	-417.2873	-425.0946	7.807312	0.149647	0.0018894	0.0321678	0.00167384	0.00381151	0.0133034	0.00459512	0.0623247	0.0116119	0.0585065	0.0241922	0.042551	0.0292519	0.0888903	0.0890206	0.2837102	1.71629	0.139623	0.382819	0.741142	1.34927	2.6122	7.16214	1.423584	6.049448	0.243948	0.00308003	0.0524386	0.00272862	0.00621336	0.0216866	0.00749077	0.101599	0.0189292	0.0953749	0.0394371	0.0693649	0.0476853	0.144905	0.145118	0.858145	0.141855	0.6134371
7092	-419.1276	-426.7939	7.666315	0.0874638	0.0212374	0.0429122	0.0086924	0.0035523	0.010106	0.00198902	0.0491525	0.00471282	0.0525463	0.0582448	0.0161344	0.0110374	0.0122567	0.035007	0.2336639	1.766336	0.179633	0.432875	0.770108	1.29852	2.31014	5.56691	1.241393	7.559302	0.210733	0.0511688	0.103392	0.0209433	0.00855883	0.0243491	0.0047923	0.118427	0.011355	0.126604	0.140334	0.0388738	0.0265932	0.029531	0.084345	0.883168	0.116832	0.4150449
7128	-423.2782	-431.7303	8.452069	0.0593275	0.0361439	0.00383911	0.00361446	0.000179463	0.00450364	0.00715267	0.0112387	0.0355235	0.0144765	0.0503541	0.0558597	0.0061082	0.0191751	0.0137414	0.4673597	1.53264	0.116046	0.349799	0.720576	1.38778	2.85879	8.61725	1.557321	3.279359	0.184684	0.112515	0.011951	0.0112517	0.00055866	0.0140196	0.022266	0.0349855	0.110583	0.0450646	0.15675	0.173889	0.0190146	0.0596911	0.0427765	0.76632	0.23368	0.3212379
7164	-429.6218	-433.9839	4.362134	0.0589334	0.0118203	0.0233169	0.0238376	7.77896e-05	0.0116915	0.0185904	0.0376915	0.0150083	0.0208896	0.0335076	0.050234	0.0403642	0.0173995	0.0139013	0.05480978	1.94519	0.0724211	0.277941	0.670693	1.491	3.59788	13.8081	1.898242	35.48984	0.156213	0.0313317	0.0618053	0.0631854	0.000206194	0.0309903	0.0492769	0.0999075	0.0397819	0.0553714	0.0888175	0.133153	0.106992	0.0461203	0.0368477	0.972595	0.0274049	0.3772641
7200	-422.9064	-431.1738	8.267436	0.134257	0.0482411	0.05679	0.0254034	0.00382443	0.00743172	0.000525751	0.0578598	0.0243246	0.0720458	0.00188517	0.0235864	0.063237	0.109012	0.0965441	0.3990393	1.600961	0.128817	0.368071	0.732114	1.36591	2.71687	7.76297	1.481832	4.012038	0.185191	0.0665423	0.0783345	0.0350407	0.0052753	0.0102511	0.000725205	0.07981	0.0335526	0.0993779	0.00260035	0.0325344	0.0872272	0.150368	0.13317	0.80048	0.19952	0.7249686
7236	-417.9598	-425.7787	7.818837	0.0777532	0.027625	0.0393085	0.00516505	0.000870166	0.0110831	0.0193893	0.111912	0.0200683	0.023089	0.105341	0.179374	0.0712147	0.0431948	0.0273657	0.2453803	1.75462	0.222914	0.480933	0.795823	1.25656	2.07929	4.48603	1.085304	7.150613	0.101937	0.0362175	0.0515349	0.00677159	0.00114082	0.0145303	0.0254201	0.146721	0.0263103	0.0302707	0.138106	0.235166	0.0933653	0.0566301	0.0358775	0.87731	0.12269	0.7627533
7272	-417.2316	-423.3025	6.070926	0.0222764	0.00131194	0.0068117	0.0042635	0.00250222	0.00250681	0.000235278	0.0202042	0.000846774	0.0125962	0.00899681	0.0031322	0.0090913	0.0194204	0.0311903	0.2272369	1.772763	0.0427425	0.214915	0.618984	1.61555	4.653	23.3959	2.279519	7.801388	0.153222	0.00902386	0.0468525	0.0293254	0.0172109	0.0172424	0.0016183	0.138969	0.00582431	0.0866398	0.0618822	0.021544	0.0625321	0.133578	0.214534	0.886382	0.113618	0.1453862
7308	-422.791	-426.8019	4.010932	0.0552821	0.0286738	0.0329305	0.00935205	0.000218008	0.00671276	0.00441694	0.0337353	0.00574053	0.00497069	0.0250626	0.0392444	0.00174321	0.0114052	0.0156188	0.05106879	1.948931	0.0629226	0.259522	0.656498	1.52323	3.85323	15.8926	1.9999	38.16287	0.200948	0.104228	0.119701	0.0339942	0.000792449	0.0244006	0.0160554	0.122626	0.0208666	0.0180682	0.0911015	0.142651	0.00633647	0.0414573	0.0567734	0.974466	0.0255344	0.275107
7344	-424.3042	-432.0757	7.771438	0.0662492	0.0311745	0.0791072	0.010239	0.00480251	0.0123728	0.00596006	0.0263358	0.0180609	0.0198964	0.0244019	0.00553348	0.0383434	0.0670274	0.0751342	0.3203494	1.679651	0.0970971	0.32067	0.701292	1.42594	3.11847	10.299	1.686228	5.243183	0.136698	0.0643253	0.163229	0.0211271	0.00990947	0.0255299	0.0122979	0.0543411	0.0372667	0.0410541	0.0503507	0.0114177	0.0791176	0.138304	0.155031	0.839825	0.160175	0.4846387
