Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	stationaryDist[1]	stationaryDist[2]	tree_length
5472	-432.5929	-439.1982	6.605301	0.11699	0.0182278	0.0505673	0.0642617	0.0129325	0.0175138	0.010414	0.0353663	0.0803985	0.0661385	0.0346863	0.0859285	0.0856721	0.00365078	0.0630068	0.1129053	1.887095	0.267456	0.525617	0.81819	1.22221	1.90253	3.73893	0.9535837	16.71396	0.156874	0.0244421	0.0678069	0.08617	0.0173415	0.0234847	0.0139644	0.0474235	0.107808	0.0886866	0.0465117	0.115224	0.11488	0.00489542	0.0844873	0.943547	0.0564527	0.7457544
5508	-416.9122	-423.2164	6.304219	0.205527	0.0274004	0.0411365	0.00847876	0.00292122	0.00706963	0.00121154	0.10277	0.00853425	0.0339583	0.093651	0.212034	0.0412656	0.0270893	0.0738535	0.1296051	1.870395	0.14561	0.390739	0.745892	1.34068	2.55925	6.86765	1.393225	14.43149	0.231736	0.0308946	0.0463823	0.00956	0.00329375	0.00797117	0.00136604	0.115875	0.00962255	0.0382887	0.105594	0.239073	0.0465279	0.0305439	0.0832715	0.935197	0.0648026	0.8869003
5544	-421.153	-425.8719	4.718933	0.020447	0.00563697	0.00991419	0.00564256	0.0043253	0.00142577	0.00151485	0.0176422	0.00546669	0.0091428	0.0210625	0.0303937	0.00892508	0.00687336	0.00975597	0.1032857	1.896714	0.0413842	0.211557	0.61595	1.62351	4.72687	24.1638	2.30287	18.36376	0.129273	0.035639	0.062681	0.0356743	0.0273461	0.00901425	0.00957741	0.11154	0.0345623	0.057804	0.133165	0.19216	0.0564275	0.0434558	0.0616807	0.948357	0.0516429	0.1581689
5580	-419.0222	-428.0084	8.986227	0.182356	0.038545	0.130494	0.00133293	0.000462634	0.0260782	0.00944054	0.160237	0.0766421	0.098241	0.0136239	0.214027	0.205004	0.0686589	0.0704408	0.5230624	1.476938	0.401266	0.640609	0.870283	1.14905	1.56101	2.49211	0.6602558	2.823636	0.140752	0.0297511	0.100722	0.00102883	0.000357085	0.0201286	0.00728671	0.123679	0.0591565	0.0758276	0.0105157	0.165197	0.158233	0.0529946	0.0543699	0.738469	0.261531	1.295583
5616	-425.5677	-432.9035	7.335839	0.070584	0.0434019	0.0203088	0.0224741	0.00131928	0.0103229	0.021444	0.105777	0.063686	0.144585	0.0551321	0.0734792	0.0622751	0.0248925	0.0914096	0.2075512	1.792449	0.178239	0.431234	0.769196	1.30006	2.31893	5.61043	1.247024	8.636175	0.0870236	0.0535105	0.0250389	0.0277085	0.00162655	0.0127271	0.0264385	0.130413	0.078519	0.17826	0.0679728	0.090593	0.0767795	0.0306901	0.1127	0.896224	0.103776	0.811091
5652	-423.4437	-431.3355	7.891795	0.0196979	0.0150328	0.00702683	0.00538729	0.00211088	0.0068393	0.00382461	0.0760662	0.104555	0.030886	0.0222008	0.0759241	0.0897614	0.0131304	0.0229852	0.3586617	1.641338	0.0881181	0.305848	0.691015	1.44715	3.2696	11.3484	1.75639	4.576286	0.0397593	0.0303431	0.0141833	0.010874	0.00426072	0.0138048	0.00771979	0.153536	0.21104	0.062342	0.0448112	0.153249	0.181179	0.026503	0.0463945	0.820669	0.179331	0.4954288
5688	-425.8102	-432.429	6.61885	0.0778316	0.0120483	0.0171182	0.000856727	0.000684167	0.00801177	0.00703008	0.0503411	0.0188869	0.043925	0.0833514	0.0519829	0.00265945	0.0120406	0.0581512	0.1602563	1.839744	0.102415	0.329118	0.707005	1.41442	3.03842	9.76417	1.647671	11.48001	0.174934	0.0270797	0.0384749	0.00192558	0.00153773	0.0180072	0.0158008	0.113147	0.0424502	0.0987257	0.18734	0.116837	0.00597738	0.0270623	0.130701	0.919872	0.0801281	0.4449193
5724	-421.6261	-429.667	8.04097	0.152415	0.0274219	0.1382	0.00157267	0.00326344	0.0258822	0.0227983	0.335226	0.19753	0.354751	0.227307	0.0366616	0.0496672	0.0285454	0.127884	0.4200538	1.579946	0.403826	0.642599	0.871126	1.14794	1.55618	2.47631	0.6556575	3.761294	0.0881459	0.0158588	0.0799246	0.000909516	0.00188734	0.0149684	0.0131849	0.19387	0.114237	0.205162	0.131458	0.0212024	0.0287239	0.0165086	0.0739587	0.789973	0.210027	1.729125
5760	-416.9358	-423.9798	7.043984	0.0851789	0.0461853	0.0918677	0.000270692	0.00170417	0.00747383	0.00704769	0.0553929	0.0204933	0.126687	0.0736999	0.0228712	0.0297124	0.0169144	0.0435172	0.1659581	1.834042	0.174654	0.426981	0.766822	1.30408	2.34202	5.7256	1.261717	11.05123	0.135416	0.0734247	0.14605	0.000430342	0.00270926	0.0118818	0.0112043	0.0880627	0.0325799	0.201404	0.117167	0.0363603	0.0472363	0.0268903	0.0691829	0.917021	0.082979	0.6290161
5796	-420.5223	-425.8617	5.339338	0.048707	0.00156118	0.0373524	0.000188206	0.00152151	0.00189685	0.00459635	0.0405433	0.0210075	0.0442539	0.0332688	0.0136712	0.0231675	0.00725778	0.0175546	0.09039485	1.909605	0.0841404	0.299035	0.686175	1.45735	3.34409	11.8849	1.789789	21.12516	0.164247	0.00526449	0.125957	0.000634655	0.00513072	0.00639643	0.0154995	0.136718	0.0708402	0.14923	0.112187	0.0461013	0.078124	0.0244742	0.0591964	0.954803	0.0451974	0.2965482
5832	-429.7886	-431.7307	1.942002	0.0127483	0.0120927	0.00909518	0.00741766	0.00196295	0.00324616	0.00111481	0.00885859	0.0137405	0.00855111	0.00509599	0.0136236	0.023808	0.00289536	0.00604654	0.02901075	1.970989	0.0329508	0.189304	0.594959	1.68079	5.28251	30.3482	2.467645	67.93995	0.0978398	0.0928087	0.0698032	0.0569286	0.0150651	0.0249135	0.00855588	0.0679874	0.105455	0.0656276	0.0391104	0.104558	0.18272	0.0222211	0.0464057	0.985495	0.0145054	0.1302975
5868	-421.117	-427.9308	6.813852	0.0259423	0.000410294	0.00383448	0.0096347	0.000702918	0.00216745	0.00646849	0.0242183	0.0374767	0.0205978	0.0025499	0.0261346	0.0538424	0.00864415	0.0105496	0.2407987	1.759201	0.0690953	0.271641	0.665913	1.5017	3.68132	14.4728	1.932234	7.305692	0.111257	0.0017596	0.0164447	0.0413197	0.00301456	0.0092954	0.027741	0.103864	0.160724	0.0883367	0.0109356	0.112082	0.23091	0.0370717	0.0452436	0.879601	0.120399	0.2331742
5904	-422.3069	-428.446	6.139131	0.0424867	1.71817e-05	0.00513086	0.0116229	0.000988818	0.00470287	0.0023964	0.0367161	0.0214474	0.0164446	0.0303158	0.0193222	0.0410034	0.0103889	0.0261159	0.1461253	1.853875	0.0813678	0.294188	0.682686	1.4648	3.39919	12.2899	1.814017	12.68689	0.157884	6.38488e-05	0.0190667	0.0431916	0.00367454	0.0174763	0.00890524	0.13644	0.0797006	0.0611096	0.112656	0.0718028	0.152372	0.0386061	0.0970491	0.926937	0.0730626	0.2691001
5940	-421.718	-427.9345	6.216575	0.04825	0.00063885	0.0609763	0.00555603	0.00466897	0.00711641	0.00748323	0.123282	0.0227754	0.0556905	0.0449686	0.0790952	0.135369	0.00895564	0.00684264	0.129282	1.870718	0.101335	0.327421	0.705866	1.4167	3.05417	9.86827	1.655339	14.47006	0.0788826	0.00104444	0.0996883	0.00908339	0.00763317	0.0116344	0.0122341	0.201551	0.0372348	0.0910468	0.0735179	0.12931	0.221311	0.0146413	0.0111868	0.935359	0.064641	0.6116691
5976	-424.2889	-431.9037	7.614872	0.203175	0.0265	0.0854489	0.00918979	0.00412916	0.0366826	0.00371603	0.037097	0.0106164	0.0897776	0.0225803	0.0832635	0.0684589	0.154381	0.0965416	0.221995	1.778005	0.257571	0.516051	0.813515	1.22923	1.93779	3.88243	0.9808146	8.009213	0.218103	0.0284469	0.0917269	0.00986497	0.00443253	0.0393777	0.00398904	0.0398225	0.0113964	0.0963736	0.0242393	0.0893809	0.0734886	0.165723	0.103635	0.889003	0.110997	0.9315581
6012	-424.9733	-430.2817	5.308386	0.0356055	0.0148483	0.043224	0.00106702	0.00164699	0.00393329	0.00718266	0.0829999	0.00795914	0.0402318	0.0410504	0.0147459	0.0235005	0.0184269	0.0182888	0.09902878	1.900971	0.0586178	0.250706	0.649457	1.53975	3.98874	17.0597	2.051142	19.19615	0.100379	0.0418602	0.121857	0.00300814	0.00464319	0.0110887	0.0202493	0.233993	0.0224384	0.113421	0.115729	0.0415717	0.0662525	0.0519489	0.0515597	0.950486	0.0495144	0.3547111
6048	-419.6998	-426.7821	7.082384	0.0333304	0.000186682	0.00723132	0.00277183	0.0020682	0.00177446	0.00266856	0.0405374	0.00773861	0.0482116	0.0336385	0.0165846	0.022642	0.0124959	0.00609284	0.2963323	1.703668	0.0606906	0.254991	0.6529	1.53163	3.9217	16.477	2.026014	5.74918	0.14006	0.000784467	0.0303872	0.0116477	0.0086909	0.00745658	0.0112137	0.170345	0.0325189	0.202593	0.141354	0.0696911	0.0951454	0.0525098	0.0256031	0.851834	0.148166	0.2379729
6084	-418.9208	-426.2073	7.286491	0.0609605	0.0170652	0.0490331	0.0068687	0.00350244	0.00827821	0.00151142	0.0733638	0.0103819	0.136917	0.0622952	0.071462	0.00892495	0.0434691	0.00236115	0.2339397	1.76606	0.104425	0.332253	0.709099	1.41024	3.00976	9.57625	1.633619	7.549213	0.109563	0.0306709	0.0881264	0.012345	0.00629487	0.0148783	0.00271645	0.131856	0.0186593	0.246079	0.111962	0.128437	0.0160407	0.0781264	0.00424365	0.88303	0.11697	0.5563951
6120	-420.3038	-425.8802	5.576468	0.162825	0.00495969	0.0381545	0.017696	0.000574373	0.00422763	0.00510359	0.0671547	0.00651018	0.0617062	0.0434356	0.0245815	0.0459529	0.0515406	0.00739637	0.08581974	1.91418	0.114234	0.347123	0.718852	1.39111	2.88082	8.754	1.568706	22.30466	0.300516	0.00915376	0.0704192	0.0326604	0.00106008	0.00780267	0.00941936	0.123943	0.0120154	0.113887	0.0801662	0.0453684	0.0848123	0.095125	0.013651	0.95709	0.0429099	0.5418192
6156	-428.5162	-431.9497	3.433513	0.0204404	0.0058003	0.00631761	0.00673281	0.00171679	0.0004423	0.00131033	0.0158161	0.00394386	0.00373856	0.0107234	0.00999639	0.00647034	0.0133338	0.0208693	0.06501768	1.934982	0.0285335	0.176471	0.582071	1.718	5.66666	35.0465	2.571722	29.76086	0.160126	0.0454383	0.0494908	0.0527434	0.013449	0.00346488	0.0102648	0.1239	0.0308953	0.029287	0.0840045	0.0783095	0.0506872	0.104454	0.163486	0.967491	0.0325088	0.1276523
6192	-421.1456	-429.4068	8.2612	0.0894741	0.0893882	0.0390816	0.00123197	0.00442103	0.0099529	0.0122574	0.0444648	0.0742579	0.124268	0.141177	0.0721236	0.011846	0.0856711	0.0433946	0.3218845	1.678116	0.236886	0.495406	0.803218	1.24499	2.01855	4.22145	1.041348	5.213409	0.106136	0.106035	0.0463595	0.0014614	0.00524434	0.0118064	0.01454	0.0527453	0.0880867	0.14741	0.167468	0.0855549	0.0140521	0.101625	0.0514758	0.839058	0.160942	0.84301
6228	-424.0884	-432.2721	8.183669	0.0774626	0.0483983	0.0148944	0.0215399	0.0172114	0.0102781	0.0100245	0.0370758	0.046553	0.0857693	0.125373	0.0175339	0.029216	0.0706753	0.00828111	0.3436323	1.656368	0.150872	0.397562	0.749932	1.33345	2.51533	6.62814	1.367557	4.820174	0.124882	0.0780257	0.0240121	0.0347257	0.0277475	0.0165699	0.0161611	0.059772	0.0750507	0.138274	0.202122	0.0282674	0.0471008	0.11394	0.0133504	0.828184	0.171816	0.6202871
6264	-426.4432	-425.8321	-0.6110449	0.00566883	0.00477133	0.00434381	0.00241551	0.000887841	0.000857269	0.00077251	0.0075389	0.0023257	0.00857663	0.00937384	0.00246781	0.00767167	0.00324437	0.00137073	0.01405957	1.98594	0.0194767	0.146485	0.549215	1.82078	6.82665	51.3434	2.847833	141.2519	0.0910119	0.0766026	0.0697389	0.0387804	0.0142541	0.0137633	0.0124025	0.121035	0.0373386	0.137696	0.150495	0.0396201	0.123167	0.0520877	0.0220068	0.99297	0.00702978	0.06228674
6300	-420.7318	-426.9347	6.202894	0.0919878	0.0060711	0.00603522	0.000617008	0.000834009	0.00193928	0.000132501	0.0110481	0.0213336	0.0423321	0.0176319	0.023876	0.00830784	0.0179911	0.0141213	0.1746189	1.825381	0.05841	0.250272	0.649106	1.54058	3.99565	17.1203	2.053709	10.45352	0.348097	0.022974	0.0228383	0.00233486	0.00315603	0.00733854	0.000501406	0.041808	0.08073	0.160192	0.0667222	0.0903509	0.0314383	0.0680813	0.0534372	0.912691	0.0873094	0.2642589
6336	-420.0344	-425.5444	5.510021	0.0381845	0.00676209	0.0111252	0.00423343	0.0011718	0.00303806	0.00382569	0.0234418	0.0306922	0.0630534	0.0337181	0.0224473	0.0202467	0.000123327	0.0184394	0.1060358	1.893964	0.0734701	0.279898	0.672162	1.48774	3.57273	13.611	1.887844	17.86155	0.136129	0.024107	0.0396616	0.0150923	0.00417748	0.0108308	0.0136387	0.0835706	0.109419	0.224787	0.120206	0.0800251	0.0721799	0.000439663	0.065737	0.946982	0.0530179	0.280503
6372	-420.0719	-426.1289	6.056946	0.0310931	0.0182467	0.016147	0.000534685	0.000792118	0.00172548	0.00462709	0.0196908	0.00307218	0.00680088	0.0238981	0.00529587	0.0221373	0.0128531	0.00410714	0.2167005	1.7833	0.0402236	0.208642	0.61329	1.63055	4.7929	24.861	2.323439	8.229328	0.181808	0.106692	0.0944152	0.00312642	0.00463169	0.0100893	0.0270556	0.115136	0.0179637	0.0397662	0.139737	0.0309661	0.129442	0.0751547	0.0240153	0.89165	0.10835	0.1710216
6408	-420.7696	-428.5221	7.752499	0.0834114	0.00622001	0.0219037	0.00215601	0.00354132	0.00761	0.00640922	0.0708808	0.0195696	0.0434918	0.0574841	0.0114427	0.0790972	0.0336566	0.0474202	0.2260558	1.773944	0.213954	0.471407	0.790871	1.26443	2.12131	4.6739	1.114967	7.847373	0.168748	0.0125836	0.044313	0.00436179	0.0071644	0.0153957	0.0129664	0.143398	0.0395909	0.0879875	0.116295	0.0231496	0.16002	0.0680902	0.0959351	0.886972	0.113028	0.4942945
6444	-421.8451	-429.467	7.621898	0.221093	0.0272331	0.00881265	0.0250502	0.00149238	0.0176993	0.00151162	0.143373	0.0673085	0.0751397	0.108419	0.00346634	0.1114	0.0664911	0.0987192	0.2205666	1.779433	0.280447	0.537917	0.824115	1.21342	1.85902	3.56574	0.9192895	8.067554	0.226249	0.0278682	0.00901819	0.0256345	0.00152718	0.0181121	0.00154688	0.146717	0.0688783	0.0768922	0.110948	0.00354718	0.113998	0.0680419	0.101022	0.889717	0.110283	0.9772087
6480	-419.7133	-426.7314	7.018163	0.154671	0.0185424	0.0451721	0.0232195	0.00419942	0.0121862	0.00970102	0.0375193	0.0107653	0.0231193	0.0818083	0.025787	0.0927482	0.0403043	0.0333579	0.178587	1.821413	0.140048	0.383387	0.741485	1.34864	2.60833	7.14041	1.421387	10.19903	0.252276	0.0302436	0.0736781	0.0378722	0.00684948	0.0198764	0.0158229	0.061196	0.0175587	0.0377087	0.133434	0.0420599	0.151277	0.0657384	0.0544085	0.910707	0.0892935	0.6131008
6516	-423.3135	-431.9305	8.616963	0.102421	0.0620046	0.074582	0.00657315	0.015596	0.0173067	0.0109714	0.116333	0.0750067	0.0230924	0.153649	0.000957586	0.111576	0.0809632	0.0649373	0.33609	1.66391	0.38225	0.625619	0.863878	1.15757	1.59842	2.61609	0.6953604	4.950787	0.111817	0.0676928	0.0814241	0.00717617	0.0170268	0.0188944	0.0119779	0.127005	0.0818877	0.0252108	0.167745	0.00104543	0.121812	0.0883907	0.0708946	0.831955	0.168045	0.9159699
6552	-418.2408	-426.0634	7.822559	0.0619926	0.0406377	0.037136	0.0033318	0.00378079	0.0129341	0.0100616	0.112993	0.0657972	0.0728993	0.121358	0.0143803	0.261219	0.0853753	0.031653	0.2784346	1.721565	0.202587	0.459021	0.784328	1.27498	2.17855	4.93616	1.154443	6.183015	0.0662633	0.0434373	0.0396944	0.00356133	0.00404125	0.0138252	0.0107548	0.120777	0.0703301	0.0779214	0.129718	0.0153709	0.279214	0.0912569	0.0338336	0.860783	0.139217	0.9355491
6588	-422.8035	-430.3448	7.541307	0.0480089	0.0386626	0.0255304	0.0314984	0.000531184	0.00835503	0.00313727	0.0138849	0.0304242	0.023936	0.0384103	0.0340015	0.0855008	0.00476876	0.0228928	0.2466712	1.753329	0.13345	0.374468	0.73606	1.35858	2.67045	7.49346	1.456283	7.107959	0.117226	0.0944043	0.0623387	0.076911	0.00129702	0.0204009	0.00766042	0.0339034	0.0742881	0.0584456	0.0937883	0.083023	0.208771	0.0116441	0.0558983	0.876664	0.123336	0.4095429
6624	-421.6913	-428.0867	6.395451	0.086038	0.00239776	0.0431561	0.00485692	0.000957776	0.00657916	0.00681861	0.043604	0.00326062	0.00619664	0.0730538	0.0349581	0.0118625	0.0219559	0.045981	0.1288391	1.871161	0.131929	0.372381	0.734777	1.36096	2.68543	7.57986	1.464572	14.52324	0.219666	0.00612179	0.110183	0.0124003	0.00244532	0.0167974	0.0174088	0.111326	0.00832477	0.0158208	0.186515	0.0892523	0.0302865	0.0560562	0.117395	0.93558	0.0644195	0.391677
6660	-427.7032	-433.6421	5.938935	0.0283003	0.0350495	0.0255311	0.00773242	0.00447649	0.0065785	0.00815788	0.0321593	0.0401656	0.00244973	0.045993	0.0209275	0.0129875	0.0164888	0.0196178	0.1063598	1.89364	0.125402	0.36328	0.729127	1.3715	2.7527	7.97433	1.501256	17.8041	0.092299	0.114311	0.0832673	0.0252186	0.0145997	0.0214552	0.0266062	0.104885	0.130997	0.0079896	0.150002	0.0682533	0.0423577	0.0537768	0.0639818	0.94682	0.0531799	0.3066154
6696	-419.6985	-426.6382	6.939635	0.0711779	0.0366088	0.031311	0.0292798	0.00279122	0.014713	0.00595958	0.081401	0.0281652	0.000537428	0.133651	0.042051	0.0261419	0.0393608	0.0759952	0.1827671	1.817233	0.119229	0.354445	0.723548	1.38208	2.82131	8.38722	1.537757	9.942891	0.114962	0.059128	0.0505713	0.0472908	0.00450818	0.0237635	0.0096255	0.131473	0.0454906	0.000868016	0.215864	0.0679179	0.0422225	0.0635728	0.122742	0.908616	0.0913835	0.6191447
6732	-419.7365	-427.9711	8.234605	0.219289	0.00893171	0.056445	0.0455728	0.00296556	0.00650749	0.00654733	0.126815	0.0294957	0.00587426	0.170308	0.0396528	0.0795825	0.070775	0.169767	0.3555084	1.644492	0.233206	0.491638	0.801307	1.24796	2.03402	4.28805	1.052666	4.625747	0.211153	0.00860035	0.0543509	0.043882	0.00285554	0.00626607	0.00630443	0.12211	0.0284015	0.00565633	0.16399	0.0381817	0.07663	0.0681493	0.163468	0.822246	0.177754	1.038529
6768	-424.9986	-432.1871	7.18842	0.129143	0.0193555	0.0740722	0.0313133	0.00205506	0.00905965	0.0423938	0.0801706	0.0637829	0.0361471	0.116876	0.00890951	0.110479	0.0809474	0.0447408	0.2143979	1.785602	0.140392	0.383846	0.741762	1.34814	2.60521	7.12289	1.419611	8.328449	0.152032	0.022786	0.0872006	0.0368632	0.00241929	0.0106654	0.0499076	0.0943798	0.0750877	0.0425537	0.137591	0.0104886	0.13006	0.0952943	0.0526705	0.892801	0.107199	0.8494465
6804	-418.0486	-425.7238	7.675173	0.0582196	0.029341	0.0380035	0.0144014	0.00193999	0.00882598	0.0011444	0.0575188	0.0538792	0.00810914	0.0718381	0.0219006	0.102064	0.0328242	0.00629685	0.2912931	1.708707	0.106029	0.334732	0.710746	1.40697	2.98746	9.43137	1.622597	5.865937	0.114989	0.057951	0.0750602	0.028444	0.00383164	0.0174321	0.00226028	0.113605	0.106416	0.0160163	0.141887	0.0432555	0.201585	0.0648307	0.0124368	0.854353	0.145647	0.5063067
6840	-423.6786	-431.5878	7.909282	0.124944	0.00843489	0.0197662	0.0238636	0.00327865	0.0046981	0.0311058	0.102671	0.0221707	0.0045503	0.144495	0.0609281	0.0376327	0.0149459	0.123965	0.3094365	1.690564	0.142169	0.386208	0.743183	1.34556	2.58928	7.03386	1.410517	5.463362	0.171757	0.0115952	0.0271719	0.0328045	0.00450705	0.00645832	0.04276	0.141138	0.0304773	0.00625515	0.198632	0.0837558	0.0517324	0.0205456	0.17041	0.845282	0.154718	0.7274496
6876	-420.6786	-428.2652	7.586608	0.0914158	0.0331467	0.019557	0.0320981	0.00408718	0.00445398	0.00315763	0.0235655	0.0341975	0.0319408	0.0612452	0.0319005	0.0290445	0.0323918	0.072355	0.2470374	1.752963	0.137986	0.380623	0.739813	1.35169	2.62727	7.24713	1.432114	7.095941	0.18118	0.0656946	0.0387607	0.0636164	0.00810053	0.0088275	0.00625823	0.0467053	0.0677772	0.0633047	0.121384	0.0632248	0.0575644	0.0641984	0.143403	0.876481	0.123519	0.504557
6912	-416.3726	-424.3211	7.948436	0.0700603	0.00216893	0.0277712	0.0039406	0.00133021	0.00506356	0.000725351	0.0600036	0.0165002	0.00576128	0.0465299	0.0224808	0.0129992	0.0147015	0.0460042	0.3574487	1.642551	0.10573	0.334272	0.710441	1.40758	2.99158	9.45802	1.624637	4.595209	0.208488	0.00645436	0.0826425	0.0117265	0.00395847	0.0150683	0.00215852	0.17856	0.0491019	0.0171446	0.138465	0.0668989	0.0386833	0.043749	0.136901	0.821276	0.178724	0.3360408
6948	-420.3196	-427.188	6.868425	0.0548861	0.0233503	0.0116139	0.00269503	0.000352573	0.00330738	0.00748223	0.0219947	0.00262666	0.0145221	0.0545693	0.0365712	0.0122651	0.0110048	0.0307263	0.2496636	1.750336	0.0594775	0.252493	0.650897	1.53634	3.96051	16.8131	2.040614	7.010779	0.190598	0.0810866	0.0403305	0.00935878	0.00122435	0.0114853	0.0259829	0.076379	0.00912138	0.0504298	0.189498	0.126998	0.0425919	0.0382156	0.1067	0.875168	0.124832	0.2879676
6984	-425.0421	-431.0806	6.038552	0.0445647	0.0585335	0.0186173	0.00208846	0.00232942	0.00424449	0.00822559	0.00321121	0.0351117	0.047152	0.116903	0.0358744	0.00419046	0.0597382	0.0524882	0.1222654	1.877735	0.088256	0.306081	0.691179	1.4468	3.26711	11.3307	1.75526	15.35786	0.0903449	0.118664	0.0377424	0.00423388	0.00472238	0.00860475	0.0166755	0.00651002	0.0711812	0.0955901	0.236995	0.0727274	0.00849521	0.121106	0.106408	0.938867	0.0611327	0.4932729
7020	-423.6871	-430.4392	6.75213	0.0496441	0.00367967	0.00726427	3.37276e-05	0.0071379	0.00143532	0.0103091	0.0313331	0.0151211	0.0164303	0.0805429	0.0288308	0.000186863	0.0237783	0.0529115	0.2251022	1.774898	0.0602524	0.254092	0.652181	1.53332	3.93559	16.5969	2.031255	7.884852	0.15106	0.0111967	0.0221041	0.000102628	0.0217196	0.00436746	0.0313689	0.095342	0.0460113	0.049995	0.24508	0.087728	0.000568595	0.0723539	0.161002	0.887449	0.112551	0.328639
7056	-420.3019	-426.197	5.895044	0.0724565	0.0173988	0.0309831	2.63382e-05	0.00297981	0.00317414	0.00505639	0.0176847	0.0178281	0.00700185	0.0478791	0.0235041	0.0211795	0.0139261	0.0314291	0.1319087	1.868091	0.0684075	0.270319	0.6649	1.50399	3.69933	14.6183	1.939468	14.162	0.231855	0.0556748	0.0991435	8.42802e-05	0.00953517	0.010157	0.0161801	0.0565898	0.0570485	0.0224054	0.153209	0.0752112	0.0677728	0.0445625	0.10057	0.934046	0.0659544	0.3125077
7092	-428.4758	-433.4029	4.927077	0.0808845	0.0511048	0.0866945	0.00849863	0.00529053	0.00557837	0.0227098	0.0741171	0.0383424	0.0480786	0.213339	0.0334088	0.0411432	0.0431018	0.0756377	0.08821743	1.911783	0.053224	0.239177	0.639988	1.56253	4.181	18.7885	2.120938	21.67126	0.0976949	0.061726	0.104712	0.0102649	0.00639008	0.00673774	0.0274296	0.0895211	0.0463112	0.0580709	0.257677	0.0403522	0.0496941	0.0520597	0.0913576	0.955891	0.0441087	0.8279295
7128	-423.9598	-429.7262	5.766353	0.0431186	0.0236938	0.0296148	0.0126929	0.00233684	0.00835478	0.00697981	0.0137026	0.00479037	0.00756261	0.0648563	0.0147515	0.0112037	0.0200878	0.0531501	0.1350182	1.864982	0.053681	0.240176	0.640821	1.5605	4.16361	18.6286	2.114756	13.81282	0.136065	0.0747682	0.0934525	0.0400538	0.00737414	0.0263644	0.0220255	0.0432399	0.0151165	0.0238646	0.204661	0.0465498	0.0353545	0.0633893	0.167721	0.932491	0.0675091	0.3168964
7164	-422.9152	-430.0677	7.152552	0.180421	0.0560753	0.271446	0.0418196	0.00235094	0.0122476	0.0063891	0.0856437	0.0494084	0.0418064	0.305059	0.118034	0.101237	0.046624	0.0696829	0.2595994	1.740401	0.191504	0.446598	0.777643	1.28594	2.23915	5.22182	1.195121	6.704177	0.129964	0.040393	0.195532	0.0301241	0.00169346	0.00882234	0.00460229	0.0616921	0.0355905	0.0301146	0.219744	0.0850239	0.0729245	0.0335848	0.050195	0.8702	0.1298	1.388245
7200	-422.9664	-429.5726	6.606217	0.172726	0.0129199	0.172749	0.0545211	0.000694717	0.00712219	0.0182398	0.105071	0.00555075	0.0640537	0.373791	0.113588	0.081859	0.0128762	0.0717078	0.1969175	1.803082	0.140353	0.383794	0.741731	1.3482	2.60557	7.1249	1.419815	9.156537	0.136276	0.0101934	0.136294	0.0430157	0.000548113	0.00561922	0.0143907	0.0828984	0.0043794	0.0505366	0.294911	0.0896181	0.0645846	0.010159	0.0565755	0.901541	0.0984588	1.26747
7236	-422.0164	-429.7737	7.757252	0.199235	0.0432723	0.0345856	0.00880444	0.00739806	0.00112712	0.00682887	0.0721914	0.0648636	0.0577984	0.268471	0.132373	0.0748992	0.0112803	0.0121945	0.2576359	1.742364	0.240414	0.49899	0.805027	1.24219	2.00405	4.1595	1.030658	6.762893	0.200171	0.0434757	0.0347481	0.00884582	0.00743283	0.00113242	0.00686096	0.0725306	0.0651685	0.05807	0.269732	0.132995	0.0752512	0.0113334	0.0122518	0.871182	0.128818	0.9953224
7272	-422.8601	-431.0139	8.153818	0.0569725	0.0420165	0.0485934	0.0170312	0.00198809	0.0172863	0.00260749	0.0691997	0.0672503	0.0264867	0.136149	0.0622261	0.012356	0.00630926	0.00416432	0.3821787	1.617821	0.110597	0.341689	0.715322	1.39797	2.92663	9.04182	1.592097	4.233154	0.0998402	0.0736309	0.0851565	0.029846	0.00348399	0.0302931	0.00456945	0.121268	0.117851	0.0464161	0.238591	0.109047	0.0216529	0.0110565	0.00729767	0.808911	0.191089	0.5706366
7308	-423.0664	-428.0385	4.972058	0.0183432	0.0248706	0.0136932	0.000727351	0.000333275	0.000822954	0.00252963	0.0253713	0.000441989	0.0122424	0.0330643	0.0194897	0.00203452	0.00554043	0.000311344	0.1154373	1.884563	0.0440128	0.218007	0.621749	1.60837	4.58701	22.7206	2.258342	16.32542	0.114777	0.15562	0.0856811	0.00455117	0.00208536	0.00514937	0.0158284	0.158753	0.00276561	0.0766033	0.206889	0.121951	0.0127303	0.0346675	0.00194814	0.942281	0.0577187	0.1598162
